Season_number,Week,home_team,away_team,result,home_lineup,away_lineup
1998,17,West Bromwich Albion,Norwich City,D,PaulScharner-TuncaySanli-Blake-SimonVukcevic-PaddyKenny-ScottSinclairPen.Scored-CameronJerome-DavidJuniorHoilett-SteveGohouri-SamHutchinson-PeterLøvenkrands,KieronDyer-NigeldeJong-StephenWarnockOwn-StevenPienaar-CraigDawson-AlejandroFaurlin-JoeRiley-AnthonyForde-DarronGibson-DannyHigginbotham-JamesMcCarthy
1998,17,Wigan Athletic,Arsenal,D,BenoitAssou-DannyWelbeck-JohnObiMikel-PabloZabaleta-JazzRichards-TomasRosicky-RichardDunne-DavidGoodwillie-PeterOdemwingie-AhmedElMohamady-ConnorWickham,Coker-EricLichaj-ChrisBrunt-AndyCarroll-Piscu-AaronLennon-FabricioColoccini-TimCahill-KevinDoyle-ChrisSmalling-Rafael
1998,17,Everton,Newcastle United,W,RicardoGardner-SebastiánCoates-ElliottWard-DedryckBoyata-TitusBramble-JonathanWaltersPen.Scored-DiniyarBilyaletdinov-JamesMcClean-GabrielAgbonlahor-KoloTouré-LeonBritton,RyoMiyaichi-StevenTaylor-ChrisBairdOwn-MaynorFigueroa-LuisAntonioValencia-SalomonKalou-HugoRodallega-MartinSkrtel-MousaDembélé-NeilTaylorOwn-MichaelEssien
1998,17,Stoke City,Fulham,D,MikelArteta-CraigBellamy-JohnTerry-HeidarHelguson-RogerJohnson-NathanDelfouneso-KevinDavies-HarisVuckic-LouisSaha-DanielAgger-StephenHuntPen.Scored,ThomasVermaelenOwn-BarryBannan-JeanBeausejour-AdamJohnson-ScottDann-Alex-MíchelSalgado-GlennWhelan-KeithAndrews-WojciechSzczesny-SylvainDistin
1998,17,Liverpool,Bolton Wanderers,W,RyanShawcross-LeightonBaines-MartinOlsson-AsamoahGyan-MikeWilliamson-Sung-ChrisEagles-ChristopheBerra-TheoWalcott-ArmandTraore-DavidN'Gog,ZatKnight-PhilJones-FábioAurélio-ScottSinclair-JayBothroyd-StevenFletcher-RyanBertrand-MattUpson-AnthonyModeste-GeorgeElokobi-DanielAggerOwn
1998,17,Chelsea,Queens Park Rangers,L,DarrenFletcher-GrahamDorrans-MartinPetrov-ÁkosBuzsáky-HatemBenArfa-YayaTouré-AndrewSurman-JaySpearing-JamesMilnerPen.Scored-DannyGrahamPen.Scored-KevinDoyleOwn,MatthewConnolly-AndersLindegaard-PhilNeville-DannySimpson-DeclanRudd-DavidDunn-JamesCollins-NikicaJelavicPen.Scored-AndreasWeimann-SimonLappin-LukaModric
1998,17,Aston Villa,Wolverhampton Wanderers,L,SotiriosKyrgiakos-ScottDannOwn-DembaBa-NigelReo-TonyHibbertOwn-GarethMcAuley-RadekCerny-RomeluLukaku-Ekotto-AdelTaarabt-ShaunWright,NenadMilijas-JermaineJenas-JoshMcEachran-Nani-MarcusOlsson-DidierDrogba-JackRodwell-PaulRobinson-LucasLeiva-WayneRooneyPen.Scored-SergioAgüeroPen.Scored
1998,17,Tottenham Hotspur,Sunderland,W,BenAmos-MichaelTurner-StiliyanPetrov-LeonOsman-PhilippeSenderos-BobbyZamora-WayneRooney-MahamadouDiarra-DeanWhitehead-JonathanWoodgate-PaulScholes,DamienDuff-NemanjaVidic-NedumOnuoha-MatthewKilgallon-DavidLuiz-PatriceEvra-SteveSidwell-Anderson-AngelRangel-RossBarkley-ChrisMartin
1998,17,Blackburn Rovers,Manchester City,W,WayneBridge-DavidJones-JoeHart-SylvanEbanks-PetrCech-StewartDowning-VincentKompany-AaronWilbraham-EdinDzeko-AsmirBegovic-DannyMurphyPen.Scored,JoeyBarton-RobbieKeane-RyanBennett-BobbyZamoraPen.Scored-TimKrul-JonnyEvans-JodyCraddock-PerMertesacker-StevenReidOwn-SergioAgüero-DannyGraham
1998,17,Swansea City,Manchester United,L,GaryCaldwellOwn-AshleyYoung-SimonCox-MatthewJarvis-FrankLampard-VictorMoses-JohnHeitinga-AleksandarKolarov-MichaelDawson-SamirNasri-LeroyLita,PauloFerreira-BryanRuiz-KyleNaughton-DannyGabbidonOwn-MatthewEtherington-MicahRichards-LeightonBainesPen.Scored-WesBrown-JuanMata-JohnO'Shea-SamRicketts
1998,18,Arsenal,West Bromwich Albion,L,RobinvanPersie-Rafael-IvanKlasnic-EricLichaj-YounesKaboul-TimCahill-EmmersonBoyce-Coker-KevinDoyle-TommySmith-DannyGuthrie,CameronJerome-ScottSinclairPen.Scored-DavidJuniorHoilett-CarlosTevez-Blake-AdamHammill-ZoltánGera-SamHutchinson-KieranGibbs-GarethBarry-SimonVukcevic
1998,18,Newcastle United,Norwich City,W,TomCleverley-MartinSkrtel-StevenTaylor-SalomonKalou-EmmanuelAdebayor-LuisAntonioValencia-HugoRodallega-MarcAlbrighton-MaynorFigueroa-RaulMeireles-VictorAnichebe,DarronGibson-AaronRamseyOwn-AliAlHabsi-AlejandroFaurlin-KieronDyer-JoeAllen-NicklasBendtner-AntoineFortuné-RonnieStam-AnthonyForde-JordanHenderson
1998,18,Fulham,Wigan Athletic,D,JonásGutiérrez-MagayeGueye-CarlosCuellar-GlennWhelan-MarioBalotelliPen.Scored-SylvainDistin-ScottDann-KieranRichardson-MaxiRodríguez-ThomasVermaelenOwn-JamesMilner,AlexandreSong-GaryGardner-RichardDunne-StephenDobbie-DenisStracqualursi-JoséEnrique-JazzRichards-EggertJónsson-DannyWelbeck-AndyWilkinson-PeterOdemwingie
1998,18,Bolton Wanderers,Everton,W,DavideSanton-AnthonyModeste-SylvainMarveaux-RicardoFuller-GeorgeElokobi-JasonRoberts-MattUpson-NicolasAnelka-JayBothroyd-OriolRomeu-ElliottBennett,PatrickvanAanholt-SimonMignolet-RyanShotton-SebastiánCoates-DedryckBoyata-DiniyarBilyaletdinov-DavidFox-CraigGardner-EmileHeskey-ZakWhitbread-TitusBramble
1998,18,Queens Park Rangers,Stoke City,L,AndreasWeimann-AndersLindegaard-MichaelCarrick-LukaModric-GaryCaldwell-GrantHoltPen.Scored-GaëlClichy-DeclanRudd-PavelPogrebnyak-SimonLappin-MatthewConnolly,KevinDavies-SimeonJackson-RogerJohnson-JohnTerry-PhilJagielka-StephenHuntPen.Scored-DorusdeVries-Chamberlain-HarisVuckic-Sandro-DarrenBent
1998,18,Wolverhampton Wanderers,Liverpool,W,DidierDrogba-KeirenWestwood-DJCampbell-BacarySagna-NikoKranjcar-DimitarBerbatov-JermaineJenas-WayneHennessey-MauroFormica-RubénRochina-MarcusOlsson,ArmandTraore-RyanShawcross-StephenHunt-Sung-TheoWalcott-ZdenekGrygera-AshleyCole-MikeWilliamson-JussiJääskeläinen-MartinOlsson-NathanDyer
1998,18,Sunderland,Chelsea,W,RossBarkley-GaryCahill-PatriceEvra-AngelRangel-MatthewKilgallon-MarcWilson-JermainDefoe-NeilTaylor-Anderson-PeterCrouchOwn-LuisSuárez,AndrewJohnson-KevinDoyleOwn-YohanCabaye-HatemBenArfa-GrahamDorrans-JaySpearing-ChrisBaird-DarrenBentPen.Scored-DannyGrahamPen.Scored-Yakubu-SholaAmeobi
1998,18,Manchester City,Aston Villa,L,DannyGraham-JoeyBarton-SergioAgüero-CheickTioté-MichaelKightly-TimKrul-JonnyEvans-BradFriedel-RyanBennett-DicksonEtuhu-JodyCraddock,DanielSturridge-SimonDavies-SotiriosKyrgiakos-GarethMcAuley-JoleonLescott-RadekCerny-GonzaloJara-ShaunWright-DidierDrogbaPen.Scored-AdelTaarabt-HeidarHelgusonPen.Scored
1998,18,Manchester United,Tottenham Hotspur,L,KyleNaughton-DannyGabbidonOwn-TimHoward-WayneRoutledge-RussellMartin-MicahRichards-WesBrown-AnthonyPilkington-GrantHanley-BryanRuiz-JoséBosingwa,StéphaneSessegnon-ClintHill-CharlesN'Zogbia-PhilippeSenderos-ShayGiven-JermaineBeckford-YossiBenayoun-MichaelTurner-MahamadouDiarra-StiliyanPetrov-AaronHughes
1998,18,Swansea City,Blackburn Rovers,L,DimitarBerbatovPen.Scored-MarcosAlonso-AlexOxlade-DavidPizarro-AndreaOrlandi-LeroyLita-SebastienBassong-AndrewCrofts-SamirNasri-VedranCorluka-AntonFerdinand,JamieMackie-BillyJones-AaronWilbraham-ClintDempsey-LaurentKoscielny-JoeHart-JordiGómez-LukeMoore-KevinFoley-StewartDowning-EdinDzeko
1998,19,West Bromwich Albion,Newcastle United,W,MichelVorm-TuncaySanli-ZoltánGera-KieranGibbs-CarlosTevez-PaddyKenny-PaulScharner-SamHutchinson-PeterCrouch-WesHoolahan-PepeReina,RaulMeireles-MaynorFigueroa-SalomonKalou-MarcAlbrighton-MousaDembélé-Fabio-FernandoTorres-FrancoDiSanto-DarrenPratley-LuisAntonioValencia-MichaelEssien
1998,19,Arsenal,Fulham,W,ChrisSmalling-Piscu-ChrisBrunt-AaronRamsey-YounesKaboul-EricLichaj-GylfiSigurdsson-EmmersonBoyce-DannyGuthrie-IvanKlasnic-RobinvanPersie,KieranRichardson-MíchelSalgado-JonásGutiérrez-ScottDann-AdamJohnson-JamieCarragher-JamesMilner-WilliamGallas-SylvainDistin-KeithAndrews-BradleyJohnson
1998,19,Norwich City,Bolton Wanderers,L,SomenTchoyi-AntoineFortuné-AaronRamseyOwn-AlejandroFaurlin-DarronGibson-RonnieStam-NicklasBendtner-KieronDyer-NigeldeJong-BredeHangeland-CharlieAdamOwn,NicolasAnelka-StevenFletcher-GeorgeElokobi-AnthonyModeste-MattUpson-DanielAggerOwn-RicardoFuller-ElliottBennett-RyanBertrand-SylvainMarveaux-ThomasVermaelen
1998,19,Wigan Athletic,Queens Park Rangers,W,JonnyHowson-GaryGardner-StephenDobbie-TomasRosicky-PeterOdemwingie-JoséEnrique-GarryMonk-RadosavPetrovic-PabloZabaleta-CarlJenkinson-PapissDembaCissé,JamesCollins-GaëlClichy-JohnRuddy-AndreasWeimann-DeclanRudd-NikicaJelavicPen.Scored-DavidDunn-ParkJi-GaryCaldwell-MichaelCarrick-GrantHoltPen.Scored
1998,19,Everton,Wolverhampton Wanderers,L,RyanShotton-SebastiánCoates-ZakWhitbread-ElliottWard-BradGuzan-PatrickvanAanholt-DannyGabbidon-NickyShorey-KoloTouré-DedryckBoyata-ChristopherSamba,StevenGerrard-DanielAyala-LucasLeiva-DJCampbell-ChicharitoPen.Scored-WayneHennessey-BacarySagna-PaulRobinson-MarkDavies-DavidEdwards-NikoKranjcar
1998,19,Stoke City,Sunderland,L,PhilJagielka-KevinDavies-YakubuPen.Scored-Ramires-StephenHuntPen.Scored-AshleyWilliams-JamesMorrison-DanielAgger-CraigBellamy-HeidarHelguson-LouisSaha,NeilTaylor-FabriceMuamba-DavidDavis-JermainDefoe-Anderson-GaryCahill-ChrisMartin-PatriceEvra-NemanjaVidic-DamienDuff-KerimFrei
1998,19,Liverpool,Manchester City,D,ArmandTraore-LandonDonovan-StephenWarnock-GarethBale-AndreyArshavin-ZdenekGrygera-TheoWalcott-AshleyCole-RyanShawcross-MikeWilliamson-ChrisHerd,JoeyBarton-JodyCraddock-TimKrul-BobbyZamoraPen.Scored-BranislavIvanovic-DjibrilCissé-DannyMurphy-JohnArneRiise-RossTurnbull-DicksonEtuhu-JonnyEvans
1998,19,Chelsea,Manchester United,W,EmmanuelFrimpong-MartinPetrovPen.Scored-JamesMilnerPen.Scored-GrétarSteinsson-MartonFülöp-AndrewSurman-KevinDoyleOwn-ChrisBaird-DannyGrahamPen.Scored-MarouaneFellaini-YayaTouré,MatthewEtherington-KyleWalker-StephenKelly-KyleNaughton-AnthonyPilkington-MicahRichards-BryanRuiz-DavidStockdale-WesBrown-GrantHanley-CiaranClark
1998,19,Aston Villa,Swansea City,D,ConorSammon-JoleonLescott-SimonDavies-Ekotto-DanielSturridge-JamesPerch-GarethMcAuley-AdlèneGuédioura-RomeluLukaku-MarouaneChamakh-HeidarHelgusonPen.Scored,SamirNasri-SebastienBassong-FrankLampard-VictorMoses-MatthewJarvis-MichaelDawson-AleksandarKolarov-DavidPizarro-GaryCaldwellOwn-AndrewCrofts-AshleyYoung
1998,19,Tottenham Hotspur,Blackburn Rovers,D,PaulScholes-DeanWhitehead-WayneRooney-JonathanWoodgate-AndréSantos-KenwyneJones-JermaineBeckford-JamesMcFadden-BobbyZamora-DavidSilva-AaronHughes,DannyMurphyPen.Scored-SylvanEbanks-GabrielObertan-LukeMoore-AsmirBegovic-StewartDowning-JamieMackie-MohamedDiamé-AaronWilbraham-BrettEmerton-JordiGómez
1998,20,Everton,West Bromwich Albion,L,PatrickvanAanholt-JamesMcClean-ElliottWard-ChristopherSamba-EmileHeskey-TayeTaiwo-JonathanWaltersPen.Scored-DannyGabbidon-LeonBest-StevenCaulker-KoloTouré,ScottParker-MichelVorm-PeterCrouch-PepeReina-Blake-LiamRidgewell-ZoltánGera-DavidJuniorHoilett-PeterLøvenkrands-JonFlanagan-CameronJerome
1998,20,Wigan Athletic,Stoke City,L,CarlJenkinson-RichardDunne-DenisStracqualursi-DannyWelbeck-StephenDobbie-Chicharito-TomasRosicky-FrancisCoquelin-RadosavPetrovic-GarryMonk-JazzRichards,SimeonJackson-HeidarHelguson-LeonBarnett-DarrenBent-Chamberlain-ShaunMaloney-Ramires-YakubuPen.Scored-CraigBellamy-RogerJohnson-HarisVuckic
1998,20,Norwich City,Liverpool,L,JoeAllen-RonnieStam-KieronDyer-NigeldeJong-JoeRiley-DannyHigginbotham-SomenTchoyi-AliAlHabsi-AaronRamseyOwn-JamesMcCarthy-CharlieAdamOwn,AsamoahGyan-RyanShawcross-RoystonDrenthe-BenWatson-NathanDyer-LeightonBaines-StephenWarnock-StephenHunt-DavidN'Gog-ZdenekGrygera-ChrisEagles
1998,20,Arsenal,Chelsea,D,EricLichaj-ShaneDuffy-JonasOlsson-GylfiSigurdsson-FrankLampardPen.Scored-ChrisSmalling-Coker-NikicaJelavic-YounesKaboul-DannyGuthrie-EmmersonBoyce,Yakubu-DirkKuyt-MartinPetrovPen.Scored-GlenJohnson-GrétarSteinsson-HenriqueHilário-GrahamDorrans-MartinPetrov-AndrewJohnson-DannyGrahamPen.Scored-EmmanuelFrimpong
1998,20,Newcastle United,Aston Villa,W,FernandoTorres-TomCleverley-LedleyKing-MartinSkrtel-StevenNzonzi-VictorAnichebe-ChrisBairdOwn-MousaDembélé-DarrenPratley-WilsonPalacios-EmmanuelAdebayor,RomeluLukaku-GarethMcAuley-JoleonLescott-JeromeThomas-ScottDannOwn-DanielSturridge-JamesPerch-SimonDavies-TonyHibbertOwn-MarkGower-RadekCerny
1998,20,Fulham,Tottenham Hotspur,L,BarryBannan-JeanBeausejour-CarlosCuellar-WojciechSzczesny-KieranRichardson-SéamusColeman-MíchelSalgado-JamieCarragher-ScottDann-JamesMilner-AdamJohnson,DavidSilva-ShaneLong-BobbyZamora-StiliyanPetrov-MichaelTurner-ShayGiven-WayneRooney-YossiBenayoun-JonathanWoodgate-AaronHughes-TimReam
1998,20,Bolton Wanderers,Blackburn Rovers,L,Gervinho-RyanBertrand-TonyHibbert-FábioAurélio-PhilJones-NicolasAnelka-YoussoufMulumbu-JasonRoberts-ZatKnight-ScottSinclair-SylvainMarveaux,StewartDowning-BillyJones-JermainePennant-JakeLivermore-PetrCech-FitzHall-DannyMurphyPen.Scored-DannyGrahamOwn-AsmirBegovic-AdamHenley-VincentKompany
1998,20,Queens Park Rangers,Swansea City,D,PhilNeville-NikicaJelavicPen.Scored-AndersLindegaard-ParkJi-RyanTaylor-LukaModric-GrantHoltPen.Scored-PavelPogrebnyak-RafaelvanderVaart-DannySimpson-GrantHolt,SamirNasri-AntonFerdinand-DavidPizarro-MarcosAlonso-VedranCorluka-LeroyLita-MartinKelly-AlexOxlade-VictorMoses-DimitarBerbatovPen.Scored-GaryCaldwellOwn
1998,20,Wolverhampton Wanderers,Manchester United,L,JermaineJenas-WayneRooneyPen.Scored-NenadMilijas-PaulRobinson-RubénRochina-ChicharitoPen.Scored-SergioAgüeroPen.Scored-DidierDrogba-DavidEdwards-DanielAyala-DJCampbell,SambaDiakité-RonaldZubar-KyleNaughton-PauloFerreira-JuanMata-SamRicketts-AnthonyPilkington-MicahRichards-JohnO'Shea-RussellMartin-KyleWalker
1998,20,Sunderland,Manchester City,W,JermainDefoe-NemanjaVidic-GabrielTamas-ChrisMartin-JasonLowe-PatriceEvra-MarcWilson-PeterCrouchOwn-DavidLuiz-DavidDavis-KerimFrei,JohnArneRiise-SergioAgüero-JonnyEvans-JodyCraddock-ShaunDerry-MichaelKightly-CraigGordon-JackColback-DannyGraham-BranislavIvanovic-DjibrilCissé
1998,21,West Bromwich Albion,Arsenal,W,PaulScharner-LiamRidgewell-CarlosTevez-JonFlanagan-PaddyKenny-CameronJerome-ScottParker-MichelVorm-SimonVukcevic-DavidJuniorHoilett-WesHoolahan,ChrisSmalling-AaronLennon-TimCahill-YounesKaboul-TommySmith-NikicaJelavic-KevinDoyle-EmmersonBoyce-Coker-ShaneDuffy-GylfiSigurdsson
1998,21,Norwich City,Newcastle United,W,DannyHigginbotham-StephenWarnockOwn-SteveMorison-AdamDrury-JoeRiley-KieronDyer-JamesMcCarthy-JoeAllen-SomenTchoyi-AaronRamseyOwn-RonnieStam,MaynorFigueroa-TomCleverley-WilsonPalacios-SalomonKalou-NeilTaylorOwn-JonjoShelvey-MarcAlbrighton-LedleyKing-VictorAnichebe-Fabio-RaulMeireles
1998,21,Wigan Athletic,Fulham,W,PapissDembaCissé-DavidGoodwillie-ConnorWickham-GaryGardner-AndyWilkinson-RichardDunne-Marc-FrancisCoquelin-BenoitAssou-JohnObiMikel-JonnyHowson,MagayeGueye-BarryBannan-MaxiRodríguez-KeithAndrews-AdamJohnson-WojciechSzczesny-ThomasVermaelenOwn-BradleyJohnson-JamieCarragher-GlennWhelan-Alex
1998,21,Everton,Bolton Wanderers,L,ChristopherSamba-RyanShotton-DannyGabbidon-JamesMcClean-TitusBramble-LeonBest-EmileHeskey-TayeTaiwo-BradGuzan-ZakWhitbread-JonathanWaltersPen.Scored,MattUpson-ElliottBennett-FábioAurélio-SylvainMarveaux-JayBothroyd-Phillips-ScottSinclair-RyanBertrand-DanielAggerOwn-TonyHibbert-OriolRomeu
1998,21,Stoke City,Queens Park Rangers,L,HarisVuckic-MikelArteta-NathanDelfouneso-Sandro-KevinDavies-LouisSaha-YakubuPen.Scored-SimeonJackson-JohnTerry-JamesMcArthur-DanielAgger,GrantHoltPen.Scored-MatthewConnolly-AndreasWeimann-DeclanRudd-ParkJi-DannySimpson-GrantHolt-RyanTaylor-PhilNeville-MarkBunn-MichaelCarrick
1998,21,Liverpool,Wolverhampton Wanderers,L,ApostolosVellios-LeightonBaines-MikeWilliamson-AsamoahGyan-PhilBardsley-AndreyArshavin-JussiJääskeläinen-MortenGamstPedersen-RyanShawcross-ArmandTraore-ChrisEagles,MarkDavies-StevenGerrard-LucasLeiva-SergioAgüeroPen.Scored-JonathanWalters-WayneRooneyPen.Scored-WayneHennessey-NenadMilijas-JermaineJenas-DavidEdwards-DimitarBerbatov
1998,21,Chelsea,Sunderland,L,GlenJohnson-MartonFülöp-HatemBenArfa-MartinPetrovPen.Scored-HenriqueHilário-GrétarSteinsson-DarrenBentPen.Scored-DannyGrahamPen.Scored-YohanCabaye-MartinPetrov-DirkKuyt,DamienDuff-RyanGiggs-GabrielTamas-AngelRangel-ChrisMartin-PatriceEvra-KerimFrei-MarcWilson-GaryCahill-NeilTaylor-MatthewKilgallon
1998,21,Aston Villa,Manchester City,W,Ekotto-TonyHibbertOwn-ConorSammon-HeidarHelgusonPen.Scored-MarkGower-SimonDavies-JamesPerch-BenWatsonPen.Scored-AdlèneGuédioura-NigelReo-AdelTaarabt,BradFriedel-BobbyZamoraPen.Scored-JackColback-MichaelKightly-PerMertesacker-RobbieKeane-JodyCraddock-DannyGraham-JonnyEvans-JoeyBarton-ShaunDerry
1998,21,Tottenham Hotspur,Manchester United,W,LeonOsman-JermaineBeckford-AndréSantos-PhilippeSenderos-PaulScholes-JonathanWoodgate-StiliyanPetrov-ShaneLong-TimReam-WayneRooney-KenwyneJones,AnthonyPilkington-MatthewEtherington-MarkSchwarzer-TimHoward-RonaldZubar-LeeCattermole-StephenKelly-MicahRichards-RussellMartin-CiaranClark-BryanRuiz
1998,21,Blackburn Rovers,Swansea City,W,BrettEmerton-JordiGómez-FitzHall-VincentKompany-SylvanEbanks-GabrielObertan-WayneBridge-MohamedDiamé-AdamHenley-LukeMoore-DannyGrahamOwn,AndreaOrlandi-MatthewJarvis-AshleyYoung-MartinKelly-VictorMoses-MarioBalotelli-AntonFerdinand-MarcosAlonso-GaëlGivet-SimonCox-AleksandarKolarov
1998,22,Newcastle United,West Bromwich Albion,L,FrancoDiSanto-RyoMiyaichi-MarcAlbrighton-JonjoShelvey-WilsonPalacios-EmmanuelAdebayor-Fabio-MartinSkrtel-MaynorFigueroa-FernandoTorres-SalomonKalou,FraizerCampbell-SteveGohouri-Blake-JonFlanagan-DavidJuniorHoilett-CameronJerome-AdamHammill-ScottSinclairPen.Scored-PaulScharner-CarlosTevez-SimonVukcevic
1998,22,Fulham,Arsenal,L,MarioBalotelliPen.Scored-MaxiRodríguez-WilliamGallas-BarryBannan-KieranRichardson-MagayeGueye-SéamusColeman-WojciechSzczesny-AdamJohnson-BradleyJohnson-JonásGutiérrez,Rafael-FrankLampardPen.Scored-RobinvanPersie-ShaneDuffy-FabricioColoccini-IvanKlasnic-YounesKaboul-DannyGuthrie-TimCahill-RioFerdinand-Piscu
1998,22,Bolton Wanderers,Norwich City,W,ElliottBennett-DavideSanton-ZatKnight-MattUpson-DanielAggerOwn-YoussoufMulumbu-Phillips-JayBothroyd-SylvainMarveaux-ScottSinclair-AnthonyModeste,AliAlHabsi-KieronDyer-AdamDrury-JoeAllen-KarlHenry-CharlieAdamOwn-BredeHangeland-JordanHenderson-NigeldeJong-RonnieStam-AaronRamseyOwn
1998,22,Queens Park Rangers,Wigan Athletic,W,DavidDunn-RyanTaylor-AndersLindegaard-MartinSkrtelOwn-PhilNeville-JohnRuddy-LukaModric-MatthewConnolly-PavelPogrebnyak-RafaelvanderVaart-SimonLappin,DavidGoodwillie-RichardDunne-GaryGardner-DenisStracqualursi-BenoitAssou-FrancisCoquelin-JohnObiMikel-RadosavPetrovic-StephenDobbie-PeterOdemwingie-EggertJónsson
1998,22,Wolverhampton Wanderers,Everton,D,SergioAgüeroPen.Scored-NenadMilijas-StevenGerrard-MarcusOlsson-PaulRobinson-BacarySagna-WayneRooneyPen.Scored-JoshMcEachran-JackRodwell-DJCampbell-DavidEdwards,RicardoGardner-JamesMcClean-LeonBritton-RyanShotton-ChristopherSamba-DedryckBoyata-LeonBest-TayeTaiwo-KoloTouré-TitusBramble-SebastiánCoates
1998,22,Sunderland,Stoke City,W,ChrisMartin-MatthewKilgallon-PeterCrouchOwn-RyanGiggs-Anderson-FabriceMuamba-LuisSuárez-AngelRangel-PatriceEvra-KerimFrei-JohanDjourou,SimeonJackson-JohnTerry-CraigBellamy-DanielAgger-NathanDelfouneso-Chamberlain-RogerJohnson-LouisSaha-KevinDavies-DarrenBent-HeidarHelguson
1998,22,Manchester City,Liverpool,L,DicksonEtuhu-DannyRose-BradFriedel-PerMertesacker-RyanBennett-CraigGordon-BobbyZamoraPen.Scored-JohnArneRiise-DaviddeGea-RobbieKeane-JodyCraddock,ApostolosVellios-JussiJääskeläinen-ZdenekGrygera-ChrisHerd-StephenWarnock-StephenHunt-DavidN'Gog-RoystonDrenthe-RyanShawcross-GarethBale-Sung
1998,22,Manchester United,Chelsea,W,WesBrown-WayneRoutledge-JamieO'Hara-DannyGabbidonOwn-JoséBosingwa-LeightonBainesPen.Scored-GrantHanley-PauloFerreira-MarkSchwarzer-RonaldZubar-KyleWalker,MarouaneFellaini-JamesMilnerPen.Scored-HatemBenArfa-GrétarSteinsson-DirkKuyt-ChrisBaird-ÁkosBuzsáky-DarrenFletcher-GlenJohnson-Yakubu-MartinPetrovPen.Scored
1998,22,Swansea City,Aston Villa,W,JohnHeitinga-MarioBalotelli-SimonCox-AshleyYoung-DavidPizarro-DimitarBerbatovPen.Scored-SamirNasri-MichaelDawson-MartinKelly-GaëlGivet-RichardStearman,Ekotto-FlorentMalouda-DembaBa-AdelTaarabt-JamesPerch-AdlèneGuédioura-RomeluLukaku-AlanHutton-SotiriosKyrgiakos-JoleonLescott-BenWatsonPen.Scored
1998,22,Blackburn Rovers,Tottenham Hotspur,W,GabrielObertan-MohamedDiamé-PetrCech-SylvanEbanks-ClintDempsey-JakeLivermore-AaronWilbraham-EdinDzeko-AdamHenley-JoeHart-StewartDowning,AlbertCrusat-DavidSilva-PhilippeSenderos-CharlesN'Zogbia-BenAmos-JermaineBeckford-StiliyanPetrov-TimReam-Doni-AaronHughes-BobbyZamora
1998,23,West Bromwich Albion,Manchester City,W,ThomasSørensen-CameronJerome-TuncaySanli-ZoltánGera-PaddyKenny-AdamHammill-FraizerCampbell-WesHoolahan-SimonVukcevic-ScottParker-PepeReina,CheickTioté-RitchiedeLaet-DaviddeGea-CraigGordon-BranislavIvanovic-DjibrilCissé-SergioAgüero-RossTurnbull-StevenReidOwn-RobbieKeane-BradFriedel
1998,23,Sunderland,Manchester United,W,KerimFrei-GaryCahill-SteveSidwell-JohanDjourou-DamienDuff-DavidLuiz-MarcWilson-PeterCrouchOwn-ChrisMartin-RyanGiggs-FabriceMuamba,AnthonyPilkington-WesBrown-SamRicketts-BryanRuiz-StephenKelly-RonaldZubar-WayneRoutledge-KyleWalker-MatthewEtherington-SambaDiakité-JamieO'Hara
1998,23,Wolverhampton Wanderers,Swansea City,W,WayneHennessey-StevenGerrard-NenadMilijas-MauroFormica-NikoKranjcar-MarkDavies-BacarySagna-DavidEdwards-JackRodwell-JoshMcEachran-RubénRochina,MartinKelly-AshleyYoung-RichardStearman-SamirNasri-AndrewCrofts-JohnHeitinga-DavidPizarro-AntonFerdinand-AleksandarKolarov-MatthewJarvis-GaryCaldwellOwn
1998,23,Queens Park Rangers,Blackburn Rovers,L,MichaelCarrick-StephenWard-AndersLindegaard-PavelPogrebnyak-ParkJi-MatthewConnolly-LukaModric-GaëlClichy-MarkBunn-JamesCollins-DeclanRudd,VincentKompany-LukeMoore-JamieMackie-StewartDowning-AdamHenley-FitzHall-AsmirBegovic-JermainePennant-BillyJones-ClintDempsey-DannyGrahamOwn
1998,23,Bolton Wanderers,Tottenham Hotspur,W,RyanBertrand-MarcTierney-DavideSanton-OriolRomeu-SylvainMarveaux-YoussoufMulumbu-RicardoFuller-ElliottBennett-FábioAurélio-StevenFletcher-Phillips,AndréSantos-PaulScholes-JonathanWoodgate-BobbyZamora-ClintHill-MichaelTurner-LeonOsman-StéphaneSessegnon-TimReam-CharlesN'Zogbia-AlbertCrusat
1998,23,Fulham,Aston Villa,L,RoryDelap-MarioBalotelliPen.Scored-AdamJohnson-SéamusColeman-KeithAndrews-ThomasVermaelenOwn-ScottDann-JamieCarragher-RobertHuth-MíchelSalgado-KieranRichardson,DidierDrogbaPen.Scored-NigelReo-GarethMcAuley-JeromeThomas-SimonDavies-DanielSturridge-ConorSammon-AdelTaarabt-BenWatsonPen.Scored-MarkGower-ShaunWright
1998,23,Newcastle United,Chelsea,W,ChrisBairdOwn-BenFoster-MousaDembélé-MarcAlbrighton-MaynorFigueroa-RyoMiyaichi-NeilTaylorOwn-JonjoShelvey-EmmanuelAdebayor-LuisAntonioValencia-StevenNzonzi,HenriqueHilário-MartonFülöp-AndrewSurman-JamesMilnerPen.Scored-GrahamDorrans-JaySpearing-MartinPetrovPen.Scored-ÁkosBuzsáky-SholaAmeobi-DarrenFletcher-YayaTouré
